キャラクター,タイトル,
中原小麦,ナースウィッチ小麦ちゃんR,20
国分寺こより※,ナースウィッチ小麦ちゃんR,
ムギまる※,ナースウィッチ小麦ちゃんR,
ポソ吉※,ナースウィッチ小麦ちゃんR,
壬生シロー,ナースウィッチ小麦ちゃんR,
桐原夕映,ナースウィッチ小麦ちゃんR,
伊達京介,ナースウィッチ小麦ちゃんR,
MEGU,ナースウィッチ小麦ちゃんR,
時逆琉奈,ナースウィッチ小麦ちゃんR,
櫻井明日香,ナースウィッチ小麦ちゃんR,
女神マヤ,ナースウィッチ小麦ちゃんR,
リチャード・ビンセント,ナースウィッチ小麦ちゃんR,
マジカルティーチャーコマチ※,ナースウィッチ小麦ちゃんR,
ナースウィッチ小麦ちゃんマジカルて（株式会社ジェイピーエス）,ナースウィッチ小麦ちゃんR,
吉田 小麦（よしだ こむぎ）,ナースウィッチ小麦ちゃんR,
まじかるナース,ナースウィッチ小麦ちゃんR,
西園寺 ここな（さいおんじ ここな）,ナースウィッチ小麦ちゃんR,
まじかるメイド,ナースウィッチ小麦ちゃんR,
如月 ツカサ（きさらぎ つかさ）,ナースウィッチ小麦ちゃんR,
まじかるシスター,ナースウィッチ小麦ちゃんR,
うさP（うさぴー）,ナースウィッチ小麦ちゃんR,
たぬP（たぬぴー）,ナースウィッチ小麦ちゃんR,
ねこP（ねこぴー）,ナースウィッチ小麦ちゃんR,
橘 優斗（たちばな ゆうと）,ナースウィッチ小麦ちゃんR,
三鷹 愛（みたか あい）,ナースウィッチ小麦ちゃんR,
松川 虎之介（まつかわ とらのすけ）,ナースウィッチ小麦ちゃんR,
吉田 小春（よしだ こはる）,ナースウィッチ小麦ちゃんR,
吉田 友也（よしだ ともや）,ナースウィッチ小麦ちゃんR,
吉田 小太郎（よしだ こたろう）,ナースウィッチ小麦ちゃんR,
美鈴先生（みすず）,ナースウィッチ小麦ちゃんR,
たま子,ナースウィッチ小麦ちゃんR,
レイ,ナースウィッチ小麦ちゃんR,
光希（みき）,ナースウィッチ小麦ちゃんR,
真希（まき）,ナースウィッチ小麦ちゃんR,
六天 舞夜（姓は「ろってん」）,ナースウィッチ小麦ちゃんR,
後藤さん（ごとう）,ナースウィッチ小麦ちゃんR,
橘 正三（たちばな しょうぞう）,ナースウィッチ小麦ちゃんR,
ここなの両親,ナースウィッチ小麦ちゃんR,
多恵,ナースウィッチ小麦ちゃんR,
道尾 かける（みちお かける）,ナースウィッチ小麦ちゃんR,
ニパ子（セリーヌ・P・ニッパーヌ）,ナースウィッチ小麦ちゃんR,
リリア,ナースウィッチ小麦ちゃんR,
リリア・オブ・イドラ,ナースウィッチ小麦ちゃんR,
クマ美（くまみ）,ナースウィッチ小麦ちゃんR,
姫P（ひめぴー）,ナースウィッチ小麦ちゃんR,
フィルムカメラ怪人,ナースウィッチ小麦ちゃんR,
パトカー怪人,ナースウィッチ小麦ちゃんR,
錦鯉怪人,ナースウィッチ小麦ちゃんR,
おえどん怪人,ナースウィッチ小麦ちゃんR,
ライン引き怪人,ナースウィッチ小麦ちゃんR,
怪人ポロリーゼ,ナースウィッチ小麦ちゃんR,
飛び出し怪人,ナースウィッチ小麦ちゃんR,
白色クマ怪人,ナースウィッチ小麦ちゃんR,
アクビ怪人,ナースウィッチ小麦ちゃんR,
生クリーム怪人,ナースウィッチ小麦ちゃんR,
赤外線カメラ怪人,ナースウィッチ小麦ちゃんR,
森谷りりか（もりや りりか）,ナースエンジェルりりかSOS,20
宇崎星夜（うざき せいや）,ナースエンジェルりりかSOS,
加納望（かのう のぞむ） / カノン,ナースエンジェルりりかSOS,
水原花林（みずはら かりん）,ナースエンジェルりりかSOS,
風見安奈（かざみ あんな）,ナースエンジェルりりかSOS,
桑野みゆき（くわの みゆき）,ナースエンジェルりりかSOS,
鈴木栄子（すずき えいこ）,ナースエンジェルりりかSOS,
鈴木美子（すずき びいこ）,ナースエンジェルりりかSOS,
森谷一等（もりや かずひと）,ナースエンジェルりりかSOS,
森谷賞（もりや しょう）,ナースエンジェルりりかSOS,
森谷まどか（もりや まどか）,ナースエンジェルりりかSOS,
森谷くるみ（もりや くるみ）,ナースエンジェルりりかSOS,
ハーブ,ナースエンジェルりりかSOS,
宇崎宙（うざき そら）,ナースエンジェルりりかSOS,
宇崎裕子（うざき ゆうこ）,ナースエンジェルりりかSOS,
赤瀬川（あかせがわ）,ナースエンジェルりりかSOS,
西所沢（にしところざわ）,ナースエンジェルりりかSOS,
山崎（やまざき）,ナースエンジェルりりかSOS,
ヘレナ王女,ナースエンジェルりりかSOS,
ミミナ / 加納ミミナ,ナースエンジェルりりかSOS,
マルル,ナースエンジェルりりかSOS,
シオン,ナースエンジェルりりかSOS,
ブロス,ナースエンジェルりりかSOS,
ケトー,ナースエンジェルりりかSOS,
デューイ,ナースエンジェルりりかSOS,
レギ,ナースエンジェルりりかSOS,
東方院 行人（とうほういん いくと）,ながされて藍蘭島,20
すず,ながされて藍蘭島,
東方院 美咲（とうほういん みさき）,ながされて藍蘭島,
粉雪（こなゆき）,ながされて藍蘭島,
とんかつ,ながされて藍蘭島,
からあげ,ながされて藍蘭島,
はつ,ながされて藍蘭島,
もも&ささみ,ながされて藍蘭島,
あやね,ながされて藍蘭島,
でんでんだいこん,ながされて藍蘭島,
まち,ながされて藍蘭島,
てるてるまっちょ,ながされて藍蘭島,
ごっちらの,ながされて藍蘭島,
一式/二式/三式（いっしき/にしき/さんしき）,ながされて藍蘭島,
村正（むらまさ）,ながされて藍蘭島,
てるてるごっち一二三式村正（てるてるごっちいちにさんしきむらまさ）,ながされて藍蘭島,
天龍鬼村正（てんりゅうきむらまさ）,ながされて藍蘭島,
村正飛翔式（むらまさひしょうしき）,ながされて藍蘭島,
ちづる,ながされて藍蘭島,
源氏ガニ（げんじがに）,ながされて藍蘭島,
紋次郎（もんじろー）,ながされて藍蘭島,
清十郎（せいじゅうろう）,ながされて藍蘭島,
ききょう,ながされて藍蘭島,
四神（ししん）,ながされて藍蘭島,
ちかげ,ながされて藍蘭島,
しずか,ながされて藍蘭島,
ぱな子（ぱなこ）,ながされて藍蘭島,
まーくん,ながされて藍蘭島,
ゆきの,ながされて藍蘭島,
かがみ,ながされて藍蘭島,
くまくま,ながされて藍蘭島,
たかたか,ながされて藍蘭島,
いぬいぬ,ながされて藍蘭島,
いのいの,ながされて藍蘭島,
うさうさ,ながされて藍蘭島,
かもかも,ながされて藍蘭島,
きつきつ,ながされて藍蘭島,
はむはむ,ながされて藍蘭島,
はりはり,ながされて藍蘭島,
フクフク,ながされて藍蘭島,
ぺんぺん,ながされて藍蘭島,
りん,ながされて藍蘭島,
りつ,ながされて藍蘭島,
りさ,ながされて藍蘭島,
みこと,ながされて藍蘭島,
とげ太（とげた）,ながされて藍蘭島,
いた一（いたいち）,ながされて藍蘭島,
えて吉（えてきち）,ながされて藍蘭島,
梅梅（メイメイ）,ながされて藍蘭島,
遠野さん（とおのさん）,ながされて藍蘭島,
しのぶ,ながされて藍蘭島,
びふてき,ながされて藍蘭島,
くない,ながされて藍蘭島,
こころ,ながされて藍蘭島,
くるくる丸,ながされて藍蘭島,
こと（琴）,ながされて藍蘭島,
みちる,ながされて藍蘭島,
小雪（こゆき）,ながされて藍蘭島,
きん,ながされて藍蘭島,
さくや,ながされて藍蘭島,
やや,ながされて藍蘭島,
しずく・より姉妹,ながされて藍蘭島,
しずく,ながされて藍蘭島,
より,ながされて藍蘭島,
しおり・かおり姉妹,ながされて藍蘭島,
しおり,ながされて藍蘭島,
かおり,ながされて藍蘭島,
おはな・らん・おきく姉妹,ながされて藍蘭島,
おはな,ながされて藍蘭島,
らん,ながされて藍蘭島,
おきく,ながされて藍蘭島,
つばさ・はね姉妹,ながされて藍蘭島,
つばさ,ながされて藍蘭島,
はね,ながされて藍蘭島,
さよ・とよ・しの姉妹,ながされて藍蘭島,
さよ,ながされて藍蘭島,
とよ,ながされて藍蘭島,
しの,ながされて藍蘭島,
ナオミ・ジュン姉妹,ながされて藍蘭島,
ナオミ,ながされて藍蘭島,
ジュン,ながされて藍蘭島,
あき・なつ・はる姉妹,ながされて藍蘭島,
あき,ながされて藍蘭島,
なつ,ながされて藍蘭島,
はる,ながされて藍蘭島,
ひふみ・みつよ・いつむ姉妹,ながされて藍蘭島,
ひふみ,ながされて藍蘭島,
みつよ,ながされて藍蘭島,
いつむ,ながされて藍蘭島,
あい・ひとみ姉妹,ながされて藍蘭島,
あい,ながされて藍蘭島,
ひとみ,ながされて藍蘭島,
さえ,ながされて藍蘭島,
皇（すめらぎ）,ながされて藍蘭島,
バラさん,ながされて藍蘭島,
ばけばけ,ながされて藍蘭島,
阿部 カンナ（あべの カンナ）,ながされて藍蘭島,
りり,ながされて藍蘭島,
攫（かく）,ながされて藍蘭島,
ぴよ丸,ながされて藍蘭島,
おー助,ながされて藍蘭島,
月光,ながされて藍蘭島,
山フグ（やまフグ）,ながされて藍蘭島,
あやの,ながされて藍蘭島,
しまとら,ながされて藍蘭島,
みゃー,ながされて藍蘭島,
みぃ,ながされて藍蘭島,
犬の長（いぬのおさ）,ながされて藍蘭島,
五天狼（ごてんろう）,ながされて藍蘭島,
見越し入道,ながされて藍蘭島,
ぱん太郎（ぱんたろう）,ながされて藍蘭島,
ぱん太郎の妻,ながされて藍蘭島,
鵺（ぬえ）,ながされて藍蘭島,
